Time (UTCG),Power (W),Solar Intensity,Effective Area (m^2),Irradiance (W/m^2)
All,,,,
00:49:02.0,0,0,0,0
00:49:03.0,0,0,0,0
00:49:04.0,0,0,0,0
00:49:05.0,0,0,0,0
00:49:06.0,0,0,0,0
00:49:07.0,0,0,0,0
00:49:08.0,0,0,0,0
00:49:09.0,0,0,0,0
00:49:10.0,0,0,0,0
00:49:11.0,0,0,0,0
00:49:12.0,0,0,0,0
00:49:13.0,0,0,0,0
00:49:14.0,0,0,0,0
00:49:15.0,0,0,0,0
00:49:16.0,0,0,0,0
00:49:17.0,0,0,0,0
00:49:18.0,0,0,0,0
00:49:19.0,0,0,0,0
00:49:20.0,0,0,0,0
00:49:21.0,0,0,0,0
00:49:22.0,0,0,0,0
00:49:23.0,0,0,0,0
00:49:24.0,0,0,0,0
00:49:25.0,0,0,0,0
00:49:26.0,0,0,0,0
00:49:27.0,0,0,0,0
00:49:28.0,0,0,0,0
00:49:29.0,0,0,0,0
00:49:30.0,0,0,0,0
00:49:31.0,0,0,0,0
00:49:32.0,0,0,0,0
00:49:33.0,0,0,0,0
00:49:34.0,0,0,0,0
00:49:35.0,0,0,0,0
00:49:36.0,0,0,0,0
00:49:37.0,0,0,0,0
00:49:38.0,0,0,0,0
00:49:39.0,0,0,0,0
00:49:40.0,0,0,0,0
00:49:41.0,0,0,0,0
00:49:42.0,0,0,0,0
00:49:43.0,0,0,0,0
00:49:44.0,0,0,0,0
00:49:45.0,0,0,0,0
00:49:46.0,0,0,0,0
00:49:47.0,0,0,0,0
00:49:48.0,0,0,0,0
00:49:49.0,0,0,0,0
00:49:50.0,0,0,0,0
00:49:51.0,0,0,0,0
00:49:52.0,0,0,0,0
00:49:53.0,0,0,0,0
00:49:54.0,0,0,0,0
00:49:55.0,0,0,0,0
00:49:56.0,0,0,0,0
00:49:57.0,0,0,0,0
00:49:58.0,0,0,0,0
00:49:59.0,0,0,0,0
00:50:00.0,0,0,0,0
00:50:01.0,0,0,0,0
00:50:02.0,0,0,0,0
00:50:03.0,0,0,0,0
00:50:04.0,0,0,0,0
00:50:05.0,0,0,0,0
00:50:06.0,0,0,0,0
00:50:07.0,0,0,0,0
00:50:08.0,0,0,0,0
00:50:09.0,0,0,0,0
00:50:10.0,0,0,0,0
00:50:11.0,0,0,0,0
00:50:12.0,0,0,0,0
00:50:13.0,0,0,0,0
00:50:14.0,0,0,0,0
00:50:15.0,0,0,0,0
00:50:16.0,0,0,0,0
00:50:17.0,0,0,0,0
00:50:18.0,0,0,0,0
00:50:19.0,0,0,0,0
00:50:20.0,0,0,0,0
00:50:21.0,0,0,0,0
00:50:22.0,0,0,0,0
00:50:23.0,0,0,0,0
00:50:24.0,0,0,0,0
00:50:25.0,0,0,0,0
00:50:26.0,0,0,0,0
00:50:27.0,0,0,0,0
00:50:28.0,0,0,0,0
00:50:29.0,0,0,0,0
00:50:30.0,0,0,0,0
00:50:31.0,0,0,0,0
00:50:32.0,0,0,0,0
00:50:33.0,0,0,0,0
00:50:34.0,0,0,0,0
00:50:35.0,0,0,0,0
00:50:36.0,0,0,0,0
00:50:37.0,0,0,0,0
00:50:38.0,0,0,0,0
00:50:39.0,0,0,0,0
00:50:40.0,0,0,0,0
00:50:41.0,0,0,0,0
00:50:42.0,0,0,0,0
00:50:43.0,0,0,0,0
00:50:44.0,0,0,0,0
00:50:45.0,0,0,0,0
00:50:46.0,0,0,0,0
00:50:47.0,0,0,0,0
00:50:48.0,0,0,0,0
00:50:49.0,0,0,0,0
00:50:50.0,0,0,0,0
00:50:51.0,0,0,0,0
00:50:52.0,0,0,0,0
00:50:53.0,0,0,0,0
00:50:54.0,0,0,0,0
00:50:55.0,0,0,0,0
00:50:56.0,0,0,0,0
00:50:57.0,0,0,0,0
00:50:58.0,0,0,0,0
00:50:59.0,0,0,0,0
00:51:00.0,0,0,0,0
00:51:01.0,0,0,0,0
00:51:02.0,0,0,0,0
00:51:03.0,0,0,0,0
00:51:04.0,0,0,0,0
00:51:05.0,0,0,0,0
00:51:06.0,0,0,0,0
00:51:07.0,0,0,0,0
00:51:08.0,0,0,0,0
00:51:09.0,0,0,0,0
00:51:10.0,0,0,0,0
00:51:11.0,0,0,0,0
00:51:12.0,0,0,0,0
00:51:13.0,0,0,0,0
00:51:14.0,0,0,0,0
00:51:15.0,0,0,0,0
00:51:16.0,0,0,0,0
00:51:17.0,0,0,0,0
00:51:18.0,0,0,0,0
00:51:19.0,0,0,0,0
00:51:20.0,0,0,0,0
00:51:21.0,0,0,0,0
00:51:22.0,0.409,0.048779,0.022094,1355.370517
00:51:23.0,1.334,0.159351,0.022081,1354.017468
00:51:24.0,2.48,0.296332,0.022082,1353.557444
00:51:25.0,3.734,0.446287,0.022072,1353.818232
00:51:26.0,5.014,0.599382,0.022069,1353.754605
00:51:27.0,6.244,0.746459,0.022067,1353.803428
00:51:28.0,7.334,0.877093,0.022058,1353.851707
00:51:29.0,8.157,0.975491,0.022059,1353.827537
00:51:30.0,8.359,1,0.022052,1353.780674
00:51:31.0,8.359,1,0.022051,1353.842067
00:51:32.0,8.353,1,0.022035,1353.852637
00:51:33.0,8.351,1,0.02203,1353.835679
00:51:34.0,8.348,1,0.022023,1353.77949
00:51:35.0,8.347,1,0.022021,1353.740261
00:51:36.0,8.342,1,0.022007,1353.790028
00:51:37.0,8.341,1,0.022003,1353.873822
00:51:38.0,8.337,1,0.021993,1353.839858
00:51:39.0,8.332,1,0.021981,1353.766565
00:51:40.0,8.331,1,0.021978,1353.788854
00:51:41.0,8.327,1,0.021968,1353.754812
00:51:42.0,8.327,1,0.021967,1353.816439
00:51:43.0,8.324,1,0.021958,1353.883388
00:51:44.0,8.321,1,0.02195,1353.888708
00:51:45.0,8.318,1,0.021944,1353.770637
00:51:46.0,8.317,1,0.021939,1353.916379
00:51:47.0,8.314,1,0.021933,1353.798256
00:51:48.0,8.311,1,0.021926,1353.741807
00:51:49.0,8.308,1,0.021917,1353.80885
00:51:50.0,8.305,1,0.021909,1353.814153
00:51:51.0,8.303,1,0.021904,1353.797089
00:51:52.0,8.299,1,0.021892,1353.886612
00:51:53.0,8.298,1,0.021891,1353.785313
00:51:54.0,8.297,1,0.021887,1353.869551
00:51:55.0,8.289,1,0.021868,1353.739319
00:51:56.0,8.287,1,0.021862,1353.784126
00:51:57.0,8.284,1,0.021853,1353.851384
00:51:58.0,8.281,1,0.021845,1353.856718
00:51:59.0,8.279,1,0.021841,1353.777627
00:52:00.0,8.274,1,0.021828,1353.765805
00:52:01.0,8.274,1,0.021827,1353.827828
00:52:02.0,8.268,1,0.021812,1353.776427
00:52:03.0,8.267,1,0.021808,1353.860968
00:52:04.0,8.265,1,0.021803,1353.843835
00:52:05.0,8.26,1,0.021791,1353.769905
00:52:06.0,8.261,1,0.021792,1353.87167
00:52:07.0,8.26,1,0.021791,1353.769905
00:52:08.0,8.254,1,0.021774,1353.842722
00:52:09.0,8.252,1,0.021768,1353.887751
00:52:10.0,8.249,1,0.021761,1353.830903
00:52:11.0,8.247,1,0.021755,1353.875956
00:52:12.0,8.245,1,0.021751,1353.796541
00:52:13.0,8.243,1,0.021745,1353.841606
00:52:14.0,8.24,1,0.021737,1353.846963
00:52:15.0,8.237,1,0.021729,1353.852324
00:52:16.0,8.233,1,0.02172,1353.755591
00:52:17.0,8.23,1,0.021711,1353.823276
00:52:18.0,8.225,1,0.021697,1353.873807
00:52:19.0,8.222,1,0.021689,1353.879188
00:52:20.0,8.22,1,0.021686,1353.737105
00:52:21.0,8.217,1,0.021676,1353.867345
00:52:22.0,8.215,1,0.02167,1353.912585
00:52:23.0,8.214,1,0.021669,1353.810249
00:52:24.0,8.213,1,0.021666,1353.832865
00:52:25.0,8.209,1,0.021655,1353.86087
00:52:26.0,8.21,1,0.021658,1353.838239
00:52:27.0,8.205,1,0.021646,1353.76381
00:52:28.0,8.203,1,0.021639,1353.871647
00:52:29.0,8.197,1,0.021623,1353.88244
00:52:30.0,8.192,1,0.021609,1353.933216
00:52:31.0,8.19,1,0.021604,1353.915941
00:52:32.0,8.186,1,0.021594,1353.881369
00:52:33.0,8.181,1,0.021581,1353.869475
00:52:34.0,8.181,1,0.021581,1353.869475
00:52:35.0,8.177,1,0.021572,1353.772086
00:52:36.0,8.177,1,0.02157,1353.897609
00:52:37.0,8.173,1,0.021561,1353.800182
00:52:38.0,8.172,1,0.021557,1353.885712
00:52:39.0,8.164,1,0.021538,1353.753499
00:52:40.0,8.163,1,0.021533,1353.901984
00:52:41.0,8.158,1,0.021521,1353.827159
00:52:42.0,8.154,1,0.02151,1353.85535
00:52:43.0,8.151,1,0.021503,1353.797809
00:52:44.0,8.148,1,0.021494,1353.866195
00:52:45.0,8.144,1,0.021484,1353.831423
00:52:46.0,8.141,1,0.021477,1353.773805
00:52:47.0,8.141,1,0.021475,1353.899884
00:52:48.0,8.138,1,0.021467,1353.90533
00:52:49.0,8.134,1,0.021459,1353.74435
00:52:50.0,8.134,1,0.021457,1353.870532
00:52:51.0,8.13,1,0.021446,1353.898829
00:52:52.0,8.126,1,0.021436,1353.863994
00:52:53.0,8.123,1,0.021429,1353.806257
00:52:54.0,8.117,1,0.021413,1353.817107
00:52:55.0,8.113,1,0.021402,1353.845435
00:52:56.0,8.109,1,0.021393,1353.74722
00:52:57.0,8.105,1,0.021382,1353.775539
00:52:58.0,8.102,1,0.021373,1353.844303
00:52:59.0,8.101,1,0.021371,1353.803886
00:53:00.0,8.098,1,0.021362,1353.872698
00:53:01.0,8.095,1,0.021354,1353.878163
00:53:02.0,8.093,1,0.02135,1353.797257
00:53:03.0,8.091,1,0.021345,1353.779741
00:53:04.0,8.087,1,0.021334,1353.80814
00:53:05.0,8.084,1,0.021326,1353.813588
00:53:06.0,8.081,1,0.021317,1353.882548
00:53:07.0,8.079,1,0.021312,1353.865026
00:53:08.0,8.074,1,0.0213,1353.789403
00:53:09.0,8.07,1,0.021288,1353.881462
00:53:10.0,8.068,1,0.021284,1353.800306
00:53:11.0,8.063,1,0.021269,1353.915491
00:53:12.0,8.057,1,0.021255,1353.799106
00:53:13.0,8.054,1,0.021246,1353.868291
00:53:14.0,8.05,1,0.021237,1353.769365
00:53:15.0,8.047,1,0.021229,1353.774823
00:53:16.0,8.043,1,0.021218,1353.803374
00:53:17.0,8.041,1,0.021211,1353.913401
00:53:18.0,8.039,1,0.021206,1353.895798
00:53:19.0,8.036,1,0.0212,1353.773585
00:53:20.0,8.029,1,0.02118,1353.871577
00:53:21.0,8.029,1,0.02118,1353.871577
00:53:22.0,8.025,1,0.021169,1353.900245
00:53:23.0,8.02,1,0.021157,1353.824131
00:53:24.0,8.015,1,0.021143,1353.875987
00:53:25.0,8.017,1,0.021148,1353.893647
00:53:26.0,8.011,1,0.021134,1353.776582
00:53:27.0,8.006,1,0.02112,1353.828463
00:53:28.0,8.003,1,0.021112,1353.833974
00:53:29.0,8.002,1,0.02111,1353.793057
00:53:30.0,7.997,1,0.021095,1353.909186
00:53:31.0,7.988,1,0.021072,1353.86159
00:53:32.0,7.989,1,0.021074,1353.902575
00:53:33.0,7.985,1,0.021064,1353.867126
00:53:34.0,7.98,1,0.021052,1353.790614
00:53:35.0,7.976,1,0.021041,1353.819414
00:53:36.0,7.978,1,0.021046,1353.837173
00:53:37.0,7.973,1,0.021032,1353.889312
00:53:38.0,7.969,1,0.021023,1353.789387
00:53:39.0,7.966,1,0.021015,1353.794908
00:53:40.0,7.965,1,0.021012,1353.818226
00:53:41.0,7.96,1,0.020998,1353.870437
00:53:42.0,7.952,1,0.020978,1353.799218
00:53:43.0,7.952,1,0.020976,1353.928299
00:53:44.0,7.946,1,0.020961,1353.874883
00:53:45.0,7.94,1,0.020945,1353.886028
00:53:46.0,7.935,1,0.020933,1353.809092
00:53:47.0,7.935,1,0.020933,1353.809092
00:53:48.0,7.931,1,0.020922,1353.838065
00:53:49.0,7.927,1,0.02091,1353.931817
00:53:50.0,7.923,1,0.020902,1353.766557
00:53:51.0,7.921,1,0.020896,1353.813443
00:53:52.0,7.916,1,0.020883,1353.80111
00:53:53.0,7.91,1,0.020867,1353.812239
00:53:54.0,7.911,1,0.020869,1353.853631
00:53:55.0,7.904,1,0.020851,1353.823386
00:53:56.0,7.899,1,0.020838,1353.811032
00:53:57.0,7.892,1,0.020819,1353.845732
00:53:58.0,7.893,1,0.020822,1353.822194
00:53:59.0,7.885,1,0.020801,1353.815407
00:54:00.0,7.881,1,0.020791,1353.779451
00:54:01.0,7.879,1,0.020784,1353.89173
00:54:02.0,7.878,1,0.020783,1353.78503
00:54:03.0,7.872,1,0.020767,1353.796201
00:54:04.0,7.869,1,0.020757,1353.932236
00:54:05.0,7.868,1,0.020755,1353.890629
00:54:06.0,7.864,1,0.020745,1353.854629
00:54:07.0,7.858,1,0.02073,1353.800565
00:54:08.0,7.852,1,0.020714,1353.811777
00:54:09.0,7.852,1,0.020714,1353.811777
00:54:10.0,7.845,1,0.020696,1353.781269
00:54:11.0,7.838,1,0.020677,1353.816179
00:54:12.0,7.834,1,0.020666,1353.845516
00:54:13.0,7.836,1,0.020671,1353.863591
00:54:14.0,7.83,1,0.020655,1353.874883
00:54:15.0,7.824,1,0.02064,1353.820598
00:54:16.0,7.821,1,0.020633,1353.760619
00:54:17.0,7.821,1,0.020632,1353.826234
00:54:18.0,7.818,1,0.020624,1353.831874
00:54:19.0,7.809,1,0.020601,1353.783103
00:54:20.0,7.808,1,0.020598,1353.806888
00:54:21.0,7.803,1,0.020584,1353.860141
00:54:22.0,7.798,1,0.02057,1353.913466
00:54:23.0,7.79,1,0.020551,1353.774929
00:54:24.0,7.788,1,0.020544,1353.888518
00:54:25.0,7.782,1,0.02053,1353.768005
00:54:26.0,7.776,1,0.020512,1353.911299
00:54:27.0,7.772,1,0.020504,1353.742824
00:54:28.0,7.769,1,0.020495,1353.814519
00:54:29.0,7.765,1,0.020483,1353.910211
00:54:30.0,7.758,1,0.020467,1353.747147
00:54:31.0,7.755,1,0.020458,1353.818974
00:54:32.0,7.754,1,0.020455,1353.84293
00:54:33.0,7.751,1,0.020446,1353.914842
00:54:34.0,7.745,1,0.020432,1353.793769
00:54:35.0,7.742,1,0.020424,1353.799452
00:54:36.0,7.741,1,0.020421,1353.823445
00:54:37.0,7.739,1,0.020415,1353.871453
00:54:38.0,7.731,1,0.020394,1353.864582
00:54:39.0,7.728,1,0.020386,1353.870303
00:54:40.0,7.724,1,0.020376,1353.833642
00:54:41.0,7.716,1,0.020356,1353.760211
00:54:42.0,7.709,1,0.020337,1353.795686
00:54:43.0,7.707,1,0.020331,1353.843884
00:54:44.0,7.702,1,0.020317,1353.897862
00:54:45.0,7.694,1,0.020297,1353.824281
00:54:46.0,7.689,1,0.020285,1353.74485
00:54:47.0,7.686,1,0.020276,1353.817321
00:54:48.0,7.682,1,0.020266,1353.780435
00:54:49.0,7.677,1,0.020252,1353.834542
00:54:50.0,7.675,1,0.020246,1353.882954
00:54:51.0,7.67,1,0.020234,1353.803358
00:54:52.0,7.668,1,0.020228,1353.851804
00:54:53.0,7.661,1,0.020211,1353.753614
00:54:54.0,7.66,1,0.020206,1353.911851
00:54:55.0,7.656,1,0.020197,1353.80785
00:54:56.0,7.653,1,0.020188,1353.880665
00:54:57.0,7.647,1,0.020172,1353.892241
00:54:58.0,7.643,1,0.020162,1353.855201
00:54:59.0,7.638,1,0.020149,1353.842445
00:55:00.0,7.637,1,0.020146,1353.866773
00:55:01.0,7.631,1,0.02013,1353.878362
00:55:02.0,7.626,1,0.020116,1353.932903
00:55:03.0,7.619,1,0.0201,1353.76688
00:55:04.0,7.613,1,0.020084,1353.778416
00:55:05.0,7.606,1,0.020064,1353.881864
00:55:06.0,7.601,1,0.02005,1353.936587
00:55:07.0,7.594,1,0.020034,1353.77002
00:55:08.0,7.59,1,0.020022,1353.867888
00:55:09.0,7.586,1,0.020012,1353.830559
00:55:10.0,7.583,1,0.020003,1353.904057
00:55:11.0,7.58,1,0.019996,1353.842197
00:55:12.0,7.577,1,0.019989,1353.780293
00:55:13.0,7.575,1,0.019982,1353.897079
00:55:14.0,7.572,1,0.019974,1353.902931
00:55:15.0,7.568,1,0.019963,1353.933348
00:55:16.0,7.562,1,0.019949,1353.809357
00:55:17.0,7.557,1,0.019935,1353.864345
00:55:18.0,7.551,1,0.019919,1353.876055
00:55:19.0,7.545,1,0.019904,1353.819763
00:55:20.0,7.54,1,0.019891,1353.806819
00:55:21.0,7.537,1,0.019882,1353.880754
00:55:22.0,7.529,1,0.019862,1353.805544
00:55:23.0,7.526,1,0.019853,1353.879586
00:55:24.0,7.52,1,0.019837,1353.891357
00:55:25.0,7.516,1,0.019827,1353.853692
00:55:26.0,7.511,1,0.019814,1353.840719
00:55:27.0,7.508,1,0.019805,1353.914957
00:55:28.0,7.502,1,0.019791,1353.789962
00:55:29.0,7.496,1,0.019775,1353.801698
00:55:30.0,7.493,1,0.019765,1353.944563
00:55:31.0,7.487,1,0.019751,1353.819336
00:55:32.0,7.483,1,0.01974,1353.850051
00:55:33.0,7.477,1,0.019724,1353.861865
00:55:34.0,7.473,1,0.019714,1353.823968
00:55:35.0,7.467,1,0.019698,1353.835777
00:55:36.0,7.463,1,0.019688,1353.797817
00:55:37.0,7.46,1,0.01968,1353.803717
00:55:38.0,7.455,1,0.019666,1353.859453
00:55:39.0,7.45,1,0.019654,1353.777493
00:55:40.0,7.444,1,0.019638,1353.789301
00:55:41.0,7.442,1,0.019631,1353.908177
00:55:42.0,7.437,1,0.019617,1353.964127
00:55:43.0,7.432,1,0.019605,1353.882027
00:55:44.0,7.429,1,0.019598,1353.818903
00:55:45.0,7.424,1,0.019583,1353.944019
00:55:46.0,7.418,1,0.019569,1353.817627
00:55:47.0,7.412,1,0.019552,1353.898761
00:55:48.0,7.407,1,0.019539,1353.885635
00:55:49.0,7.4,1,0.01952,1353.922717
00:55:50.0,7.395,1,0.019507,1353.909586
00:55:51.0,7.389,1,0.019493,1353.782677
00:55:52.0,7.385,1,0.019481,1353.883271
00:55:53.0,7.38,1,0.019469,1353.800547
00:55:54.0,7.377,1,0.019461,1353.806514
00:55:55.0,7.374,1,0.019453,1353.812486
00:55:56.0,7.368,1,0.019438,1353.754795
00:55:57.0,7.365,1,0.019428,1353.900115
00:55:58.0,7.359,1,0.019414,1353.772682
00:55:59.0,7.356,1,0.019406,1353.778655
00:56:00.0,7.35,1,0.019388,1353.930266
00:56:01.0,7.345,1,0.019375,1353.917051
00:56:02.0,7.339,1,0.019361,1353.789282
00:56:03.0,7.334,1,0.019348,1353.775953
00:56:04.0,7.328,1,0.01933,1353.928017
00:56:05.0,7.322,1,0.019314,1353.940147
00:56:06.0,7.317,1,0.019302,1353.856743
00:56:07.0,7.312,1,0.019289,1353.843419
00:56:08.0,7.307,1,0.019277,1353.759847
00:56:09.0,7.302,1,0.019262,1353.887002
00:56:10.0,7.296,1,0.019247,1353.828797
00:56:11.0,7.293,1,0.019238,1353.905217
00:56:12.0,7.287,1,0.019222,1353.917386
00:56:13.0,7.283,1,0.019213,1353.808062
00:56:14.0,7.276,1,0.019194,1353.845696
00:56:15.0,7.273,1,0.019186,1353.851767
00:56:16.0,7.267,1,0.01917,1353.863924
00:56:17.0,7.26,1,0.019151,1353.901699
00:56:18.0,7.256,1,0.019141,1353.862688
00:56:19.0,7.252,1,0.019131,1353.823637
00:56:20.0,7.246,1,0.019114,1353.906635
00:56:21.0,7.24,1,0.0191,1353.777113
00:56:22.0,7.232,1,0.019078,1353.840624
00:56:23.0,7.229,1,0.019069,1353.917727
00:56:24.0,7.222,1,0.01905,1353.955756
00:56:25.0,7.217,1,0.019039,1353.800095
00:56:26.0,7.213,1,0.019027,1353.9031
00:56:27.0,7.209,1,0.019016,1353.935032
00:56:28.0,7.204,1,0.019004,1353.850317
00:56:29.0,7.2,1,0.018992,1353.953544
00:56:30.0,7.195,1,0.01898,1353.868734
00:56:31.0,7.194,1,0.018976,1353.965912
00:56:32.0,7.186,1,0.018956,1353.887197
00:56:33.0,7.18,1,0.018941,1353.828053
00:56:34.0,7.175,1,0.018927,1353.885983
00:56:35.0,7.169,1,0.018912,1353.826746
00:56:36.0,7.165,1,0.0189,1353.930461
00:56:37.0,7.157,1,0.01888,1353.851392
00:56:38.0,7.149,1,0.018859,1353.84394
00:56:39.0,7.144,1,0.018845,1353.902134
00:56:40.0,7.139,1,0.018833,1353.816629
00:56:41.0,7.134,1,0.01882,1353.802945
00:56:42.0,7.129,1,0.018805,1353.933224
00:56:43.0,7.123,1,0.018791,1353.801592
00:56:44.0,7.119,1,0.018779,1353.905959
00:56:45.0,7.114,1,0.018768,1353.748021
00:56:46.0,7.109,1,0.018754,1353.806426
00:56:47.0,7.104,1,0.01874,1353.864918
00:56:48.0,7.099,1,0.018727,1353.8512
00:56:49.0,7.095,1,0.018717,1353.811279
00:56:50.0,7.089,1,0.0187,1353.896104
00:56:51.0,7.082,1,0.018681,1353.934861
00:56:52.0,7.076,1,0.018666,1353.874883
00:56:53.0,7.069,1,0.018647,1353.91369
00:56:54.0,7.063,1,0.018633,1353.780926
00:56:55.0,7.057,1,0.018616,1353.866106
00:56:56.0,7.049,1,0.018596,1353.78576
00:56:57.0,7.045,1,0.018586,1353.745523
00:56:58.0,7.029,1,0.018543,1353.803129
00:56:59.0,7.031,1,0.018548,1353.823285
00:57:00.0,7.031,1,0.018547,1353.896279
00:57:01.0,7.031,1,0.018546,1353.969281
00:57:02.0,7.05,1,0.018597,1353.905008
00:57:03.0,7.056,1,0.018614,1353.819706
00:57:04.0,7.065,1,0.018638,1353.80099
00:57:05.0,7.072,1,0.018655,1353.907417
00:57:06.0,7.077,1,0.018668,1353.921148
00:57:07.0,7.086,1,0.018691,1353.974793
00:57:08.0,7.091,1,0.018707,1353.771316
00:57:09.0,7.1,1,0.018731,1353.752755
00:57:10.0,7.107,1,0.018749,1353.786488
00:57:11.0,7.113,1,0.018763,1353.918426
00:57:12.0,7.122,1,0.018788,1353.827671
00:57:13.0,7.129,1,0.018805,1353.933224
00:57:14.0,7.137,1,0.018826,1353.940599
00:57:15.0,7.143,1,0.018844,1353.784456
00:57:16.0,7.153,1,0.018869,1353.883543
00:57:17.0,7.161,1,0.018891,1353.819279
00:57:18.0,7.169,1,0.018913,1353.755165
00:57:19.0,7.178,1,0.018936,1353.808317
00:57:20.0,7.184,1,0.01895,1353.938937
00:57:21.0,7.195,1,0.01898,1353.868734
00:57:22.0,7.202,1,0.018998,1353.901914
00:57:23.0,7.208,1,0.019015,1353.818414
00:57:24.0,7.217,1,0.019037,1353.942323
00:57:25.0,7.224,1,0.019057,1353.833237
00:57:26.0,7.233,1,0.019079,1353.956856
00:57:27.0,7.239,1,0.019095,1353.944563
00:57:28.0,7.246,1,0.019114,1353.906635
00:57:29.0,7.252,1,0.019132,1353.752875
00:57:30.0,7.261,1,0.019153,1353.946789
00:57:31.0,7.266,1,0.019168,1353.818865
00:57:32.0,7.271,1,0.019181,1353.832289
00:57:33.0,7.279,1,0.019203,1353.769128
00:57:34.0,7.288,1,0.019225,1353.891882
00:57:35.0,7.297,1,0.019249,1353.873671
00:57:36.0,7.304,1,0.019268,1353.836116
00:57:37.0,7.31,1,0.019284,1353.824044
00:57:38.0,7.32,1,0.01931,1353.850707
00:57:39.0,7.324,1,0.01932,1353.889382
00:57:40.0,7.333,1,0.019345,1353.801278
00:57:41.0,7.339,1,0.019359,1353.929143
00:57:42.0,7.347,1,0.01938,1353.936311
00:57:43.0,7.354,1,0.019399,1353.898949
00:57:44.0,7.361,1,0.019417,1353.931386
00:57:45.0,7.368,1,0.019436,1353.894099
00:57:46.0,7.375,1,0.019455,1353.856886
00:57:47.0,7.384,1,0.019478,1353.908439
00:57:48.0,7.391,1,0.019497,1353.871292
00:57:49.0,7.399,1,0.019519,1353.809109
00:57:50.0,7.406,1,0.019538,1353.772136
00:57:51.0,7.413,1,0.019556,1353.804459
00:57:52.0,7.422,1,0.01958,1353.786663
00:57:53.0,7.43,1,0.019599,1353.932052
00:57:54.0,7.438,1,0.01962,1353.939129
00:57:55.0,7.445,1,0.01964,1353.833285
00:57:56.0,7.453,1,0.019661,1353.840453
00:57:57.0,7.459,1,0.019677,1353.828618
00:57:58.0,7.468,1,0.0197,1353.879623
00:57:59.0,7.475,1,0.019718,1353.911582
00:58:00.0,7.481,1,0.019735,1353.831119
00:58:01.0,7.488,1,0.019752,1353.931609
00:58:02.0,7.495,1,0.019771,1353.894954
00:58:03.0,7.504,1,0.019794,1353.94564
00:58:04.0,7.511,1,0.019814,1353.840719
00:58:05.0,7.518,1,0.019833,1353.804266
00:58:06.0,7.525,1,0.019851,1353.836079
00:58:07.0,7.533,1,0.019872,1353.843168
00:58:08.0,7.538,1,0.019885,1353.856101
00:58:09.0,7.548,1,0.019912,1353.813924
00:58:10.0,7.554,1,0.019928,1353.80226
00:58:11.0,7.562,1,0.019948,1353.877224
00:58:12.0,7.568,1,0.019963,1353.933348
00:58:13.0,7.573,1,0.019977,1353.878389
00:58:14.0,7.581,1,0.019999,1353.817691
00:58:15.0,7.588,1,0.020018,1353.781597
00:58:16.0,7.595,1,0.020034,1353.948288
00:58:17.0,7.599,1,0.020044,1353.985518
00:58:18.0,7.605,1,0.020061,1353.9063
00:58:19.0,7.612,1,0.020081,1353.802813
00:58:20.0,7.62,1,0.0201,1353.944563
00:58:21.0,7.629,1,0.020125,1353.859805
00:58:22.0,7.636,1,0.020143,1353.891107
00:58:23.0,7.644,1,0.020164,1353.898036
00:58:24.0,7.654,1,0.020191,1353.856386
00:58:25.0,7.662,1,0.020212,1353.863334
00:58:26.0,7.669,1,0.020231,1353.827577
00:58:27.0,7.679,1,0.020257,1353.852989
00:58:28.0,7.685,1,0.020274,1353.774715
00:58:29.0,7.697,1,0.020303,1353.951914
00:58:30.0,7.702,1,0.020318,1353.831226
00:58:31.0,7.71,1,0.020339,1353.838158
00:58:32.0,7.715,1,0.020351,1353.917322
00:58:33.0,7.72,1,0.020365,1353.863421
00:58:34.0,7.724,1,0.020375,1353.900088
00:58:35.0,7.73,1,0.020391,1353.88862
00:58:36.0,7.737,1,0.020409,1353.919489
00:58:37.0,7.741,1,0.020421,1353.823445
00:58:38.0,7.747,1,0.020435,1353.944563
00:58:39.0,7.754,1,0.020453,1353.975316
00:58:40.0,7.757,1,0.020462,1353.903403
00:58:41.0,7.764,1,0.02048,1353.934152
00:58:42.0,7.772,1,0.020503,1353.80885
00:58:43.0,7.781,1,0.020525,1353.923786
00:58:44.0,7.791,1,0.020552,1353.882834
00:58:45.0,7.798,1,0.020569,1353.979289
00:58:46.0,7.807,1,0.020595,1353.83068
00:58:47.0,7.812,1,0.020609,1353.777476
00:58:48.0,7.82,1,0.020629,1353.849989
00:58:49.0,7.828,1,0.020651,1353.791238
00:58:50.0,7.836,1,0.020672,1353.798098
00:58:51.0,7.844,1,0.020691,1353.935804
00:58:52.0,7.851,1,0.020711,1353.835436
00:58:53.0,7.858,1,0.020728,1353.93119
00:58:54.0,7.865,1,0.020747,1353.89626
00:58:55.0,7.872,1,0.020765,1353.926594
00:58:56.0,7.878,1,0.02078,1353.980476
00:58:57.0,7.883,1,0.020794,1353.927644
00:58:58.0,7.888,1,0.020809,1353.809821
00:58:59.0,7.895,1,0.020828,1353.775138
00:59:00.0,7.901,1,0.020843,1353.828966
00:59:01.0,7.906,1,0.020855,1353.906223
00:59:02.0,7.91,1,0.020865,1353.942008
00:59:03.0,7.915,1,0.020878,1353.954265
00:59:04.0,7.921,1,0.020894,1353.943032
00:59:05.0,7.927,1,0.02091,1353.931817
00:59:06.0,7.934,1,0.02093,1353.832503
00:59:07.0,7.94,1,0.020944,1353.950671
00:59:08.0,7.95,1,0.02097,1353.975066
